open_time,open,high,low,close,volume,close_time,number_of_trades,volatility,momentum,percent_change,risk_score
2025-12-05 23:19:00,89110.0,89146.84,89110.0,89146.83,0.70048,2025-12-05 23:19:59.999,702,36.83999999999651,36.830000000001746,0.0004133093928852177,52.592507994513056
2025-12-05 23:20:00,89146.83,89146.84,89133.79,89137.71,1.68364,2025-12-05 23:20:59.999,807,13.05000000000291,-9.119999999995343,-0.00010230313293243679,7.751063172651463
2025-12-05 23:21:00,89137.71,89143.43,89111.28,89136.93,1.64573,2025-12-05 23:21:59.999,2046,32.14999999999418,-0.7800000000133878,-8.750505257689341e-06,19.535403741801012
2025-12-05 23:22:00,89136.92,89136.93,89106.36,89115.83,2.99444,2025-12-05 23:22:59.999,1266,30.569999999992433,-21.089999999996508,-0.00023660229678113746,10.208920532718116
2025-12-05 23:23:00,89115.84,89142.4,89115.83,89115.83,3.07618,2025-12-05 23:23:59.999,2231,26.569999999992433,-0.00999999999476131,-1.1221349644194917e-07,8.637335916621405
2025-12-05 23:24:00,89115.83,89115.84,89078.73,89078.73,5.08441,2025-12-05 23:24:59.999,1271,37.11000000000058,-37.10000000000582,-0.00041631211873362813,7.298781962902398
2025-12-05 23:25:00,89078.74,89124.46,89078.74,89124.45,2.30711,2025-12-05 23:25:59.999,1447,45.720000000001164,45.70999999999185,0.0005131415195139923,19.81700048979076
2025-12-05 23:26:00,89124.46,89165.79,89124.46,89165.38,2.84108,2025-12-05 23:26:59.999,1594,41.329999999987194,40.919999999998254,0.0004591332166276043,14.547284835339799
2025-12-05 23:27:00,89165.38,89212.61,89165.38,89211.51,4.20276,2025-12-05 23:27:59.999,1029,47.229999999995925,46.129999999990105,0.0005173532597515998,11.23785322026381
2025-12-05 23:28:00,89211.51,89265.12,89203.26,89265.11,7.092,2025-12-05 23:28:59.999,2029,61.86000000000058,53.60000000000582,0.0006008193337385032,8.722504230118526
2025-12-05 23:29:00,89265.12,89265.12,89233.39,89233.39,12.5484,2025-12-05 23:29:59.999,1998,31.729999999995925,-31.729999999995925,-0.0003554579885177539,2.5286092250801633
2025-12-05 23:30:00,89233.39,89286.88,89228.35,89266.49,10.26525,2025-12-05 23:30:59.999,1774,58.529999999998836,33.10000000000582,0.0003709373811754302,5.70176079491477
2025-12-05 23:31:00,89266.49,89266.5,89260.0,89260.0,3.56719,2025-12-05 23:31:59.999,787,6.5,-6.490000000005239,-7.270365396920209e-05,1.8221625425054455
2025-12-05 23:32:00,89260.0,89265.61,89260.0,89265.6,0.72973,2025-12-05 23:32:59.999,288,5.610000000000582,5.600000000005821,6.273806856381156e-05,7.687774930454527
2025-12-05 23:33:00,89265.61,89272.65,89238.25,89260.14,8.96061,2025-12-05 23:33:59.999,2189,34.39999999999418,-5.470000000001164,-6.127779779918788e-05,3.8390243521360907
2025-12-05 23:34:00,89260.14,89260.15,89260.1,89260.11,0.33254,2025-12-05 23:34:59.999,223,0.04999999998835847,-0.029999999998835847,-3.360962687134016e-07,0.15035785165200719
2025-12-05 23:35:00,89260.11,89328.64,89260.11,89328.63,3.55905,2025-12-05 23:35:59.999,1728,68.52999999999884,68.52000000000407,0.0007676441357735731,19.255138309379983
2025-12-05 23:36:00,89328.63,89343.44,89308.51,89308.51,3.37342,2025-12-05 23:36:59.999,1647,34.93000000000757,-20.120000000009895,-0.00022523573909070244,10.354477058892035
2025-12-05 23:37:00,89308.51,89308.52,89293.99,89297.75,2.91432,2025-12-05 23:37:59.999,4579,14.529999999998836,-10.759999999994761,-0.00012048123969367267,4.9857256581291125
2025-12-05 23:38:00,89297.74,89321.93,89297.74,89321.93,1.3826,2025-12-05 23:38:59.999,1022,24.189999999987776,24.189999999987776,0.0002708915141636034,17.49602198755083
2025-12-05 23:39:00,89321.93,89329.42,89315.85,89315.85,2.14659,2025-12-05 23:39:59.999,1385,13.569999999992433,-6.079999999987194,-6.80683903716276e-05,6.321654344794503
2025-12-05 23:40:00,89315.85,89315.86,89270.58,89270.59,1.93858,2025-12-05 23:40:59.999,3528,45.279999999998836,-45.26000000000931,-0.0005067409647896685,23.357302768004846
2025-12-05 23:41:00,89270.58,89278.36,89270.58,89278.34,0.95159,2025-12-05 23:41:59.999,508,7.779999999998836,7.759999999994761,8.6926734429134e-05,8.175789993588452
2025-12-05 23:42:00,89278.34,89311.61,89278.34,89302.01,1.28168,2025-12-05 23:42:59.999,988,33.270000000004075,23.669999999998254,0.0002651258972780884,25.95811747082273
2025-12-05 23:43:00,89302.0,89302.01,89271.09,89275.1,4.68441,2025-12-05 23:43:59.999,1672,30.919999999998254,-26.89999999999418,-0.00030122505654962015,6.600617793916044
2025-12-05 23:44:00,89275.11,89275.11,89227.28,89227.28,1.28527,2025-12-05 23:44:59.999,1867,47.830000000001746,-47.830000000001746,-0.000535759631099886,37.213970605399446
2025-12-05 23:45:00,89227.29,89227.29,89210.0,89210.01,0.50025,2025-12-05 23:45:59.999,1571,17.289999999993597,-17.279999999998836,-0.00019366272359049386,34.562718640666866
2025-12-05 23:46:00,89210.0,89263.46,89210.0,89252.13,2.69372,2025-12-05 23:46:59.999,2124,53.4600000000064,42.13000000000466,0.00047225647348957134,19.846160699703905
2025-12-05 23:47:00,89252.14,89266.0,89252.14,89263.7,1.02421,2025-12-05 23:47:59.999,1021,13.860000000000582,11.559999999997672,0.00012952070392931387,13.532381054667091
2025-12-05 23:48:00,89263.71,89293.79,89263.7,89293.79,0.517,2025-12-05 23:48:59.999,849,30.089999999996508,30.079999999987194,0.00033697904781223177,58.20116054157932
2025-12-05 23:49:00,89293.78,89315.03,89290.66,89307.82,3.88549,2025-12-05 23:49:59.999,1516,24.369999999995343,14.040000000008149,0.00015723379612788427,6.2720532030697145
2025-12-05 23:50:00,89307.81,89317.24,89307.81,89317.24,0.69087,2025-12-05 23:50:59.999,359,9.430000000007567,9.430000000007567,0.00010558986946390878,13.649456482417195
2025-12-05 23:51:00,89317.23,89338.38,89317.23,89338.38,3.55423,2025-12-05 23:51:59.999,836,21.15000000000873,21.15000000000873,0.00023679641654817028,5.950655978934602
2025-12-05 23:52:00,89338.38,89338.38,89302.0,89316.95,17.11235,2025-12-05 23:52:59.999,2264,36.38000000000466,-21.430000000007567,-0.00023987450858195062,2.125949971804262
2025-12-05 23:53:00,89316.95,89316.95,89293.87,89298.6,16.78513,2025-12-05 23:53:59.999,1740,23.080000000001746,-18.34999999999127,-0.00020544812602749275,1.3750265860319073
2025-12-05 23:54:00,89298.6,89299.84,89289.68,89290.0,3.58993,2025-12-05 23:54:59.999,769,10.160000000003492,-8.60000000000582,-9.630610110355392e-05,2.8301387492244956
2025-12-05 23:55:00,89290.01,89371.87,89290.01,89371.87,3.50666,2025-12-05 23:55:59.999,1872,81.86000000000058,81.86000000000058,0.0009167878915009707,23.344150844393404
2025-12-05 23:56:00,89371.87,89374.0,89367.93,89373.99,5.3308,2025-12-05 23:56:59.999,744,6.070000000006985,2.1200000000098953,2.3721110456902104e-05,1.1386658662877964
2025-12-05 23:57:00,89373.99,89374.0,89367.19,89367.19,2.13308,2025-12-05 23:57:59.999,1136,6.809999999997672,-6.80000000000291,-7.60847758951224e-05,3.192566617284711
2025-12-05 23:58:00,89367.19,89383.46,89367.19,89383.46,1.25537,2025-12-05 23:58:59.999,772,16.270000000004075,16.270000000004075,0.00018205786709869778,12.960322454737705
2025-12-05 23:59:00,89383.46,89383.46,89330.03,89330.04,3.75528,2025-12-05 23:59:59.999,3055,53.43000000000757,-53.420000000012806,-0.0005976497217719341,14.22796702243443
2025-12-06 00:00:00,89330.04,89330.04,89221.8,89226.44,16.24019,2025-12-06 00:00:59.999,4446,108.23999999999069,-103.59999999999127,-0.0011597442472878246,6.664946653948673
2025-12-06 00:01:00,89226.44,89229.51,89200.0,89200.01,2.8348,2025-12-06 00:01:59.999,1302,29.50999999999476,-26.430000000007567,-0.00029621264728266157,10.409905460700847
2025-12-06 00:02:00,89200.01,89200.01,89183.37,89185.39,3.66665,2025-12-06 00:02:59.999,1430,16.639999999999418,-14.619999999995343,-0.0001639013269168394,4.538202446374597
2025-12-06 00:03:00,89185.4,89219.62,89183.39,89219.61,5.10053,2025-12-06 00:03:59.999,1453,36.229999999995925,34.2100000000064,0.00038358296313080844,7.10318339466603
2025-12-06 00:04:00,89219.61,89219.62,89208.01,89208.01,1.90263,2025-12-06 00:04:59.999,691,11.610000000000582,-11.60000000000582,-0.00013001625987835882,6.102079752763586
2025-12-06 00:05:00,89208.02,89208.02,89186.89,89186.9,1.00229,2025-12-06 00:05:59.999,1000,21.130000000004657,-21.120000000009895,-0.0002367500141804503,21.08172285466747
2025-12-06 00:06:00,89186.9,89199.29,89186.89,89190.71,1.48016,2025-12-06 00:06:59.999,766,12.39999999999418,3.8100000000122236,4.2719278279794724e-05,8.377472705649511
2025-12-06 00:07:00,89190.71,89191.78,89179.98,89191.77,1.37783,2025-12-06 00:07:59.999,1118,11.80000000000291,1.0599999999976717,1.1884645833603876e-05,8.564191518549393
2025-12-06 00:08:00,89191.77,89218.11,89191.77,89218.1,1.26303,2025-12-06 00:08:59.999,863,26.339999999996508,26.330000000001746,0.00029520660930937623,20.854611529414587
2025-12-06 00:09:00,89218.11,89218.11,89190.16,89190.16,7.06167,2025-12-06 00:09:59.999,1611,27.94999999999709,-27.94999999999709,-0.0003132772034735671,3.9579872749642915
2025-12-06 00:10:00,89190.15,89190.15,89145.87,89178.12,6.46105,2025-12-06 00:10:59.999,1652,44.279999999998836,-12.029999999998836,-0.0001348803651524169,6.8533752253888816
2025-12-06 00:11:00,89178.13,89189.28,89086.0,89086.0,17.35173,2025-12-06 00:11:59.999,3631,103.27999999999884,-92.13000000000466,-0.0010331008286449228,5.952144253051358
2025-12-06 00:12:00,89086.01,89086.01,89030.67,89078.35,11.66478,2025-12-06 00:12:59.999,2671,55.33999999999651,-7.6599999999889405,-8.598432009682487e-05,4.7441957756594215
2025-12-06 00:13:00,89078.35,89102.48,89078.35,89102.47,2.82851,2025-12-06 00:13:59.999,743,24.129999999990105,24.119999999995343,0.0002707728645624368,8.530993349852078
2025-12-06 00:14:00,89102.48,89121.23,89102.47,89114.88,1.14514,2025-12-06 00:14:59.999,791,18.75999999999476,12.400000000008731,0.00013916559898230366,16.382276402880663
2025-12-06 00:15:00,89114.88,89114.88,89073.4,89093.56,6.92042,2025-12-06 00:15:59.999,3163,41.48000000001048,-21.320000000006985,-0.00023924175177037757,5.993855864240968
2025-12-06 00:16:00,89093.57,89124.69,89093.56,89124.68,2.28678,2025-12-06 00:16:59.999,637,31.130000000004657,31.10999999998603,0.0003491834483676659,13.613027925731666
2025-12-06 00:17:00,89124.68,89131.7,89098.0,89131.69,4.06237,2025-12-06 00:17:59.999,1692,33.69999999999709,7.010000000009313,7.865385884144902e-05,8.295650076186337
2025-12-06 00:18:00,89131.69,89135.98,89129.04,89135.98,1.10105,2025-12-06 00:18:59.999,453,6.940000000002328,4.289999999993597,4.813102949123479e-05,6.303074338133897
2025-12-06 00:19:00,89135.98,89143.95,89107.3,89107.3,7.45807,2025-12-06 00:19:59.999,2279,36.64999999999418,-28.679999999993015,-0.00032175559184958774,4.914139985276912
2025-12-06 00:20:00,89107.3,89120.0,89083.99,89084.0,1.757,2025-12-06 00:20:59.999,3881,36.00999999999476,-23.30000000000291,-0.000261482504800425,20.49516220830664
2025-12-06 00:21:00,89084.0,89095.15,89078.0,89078.01,11.61294,2025-12-06 00:21:59.999,878,17.14999999999418,-5.990000000005239,-6.723990840111848e-05,1.4768008790189375
2025-12-06 00:22:00,89078.0,89088.88,89060.78,89088.88,1.72062,2025-12-06 00:22:59.999,1851,28.10000000000582,10.880000000004657,0.00012214014683765528,16.33132243029014
2025-12-06 00:23:00,89088.87,89111.47,89070.32,89083.38,7.9807,2025-12-06 00:23:59.999,3165,41.14999999999418,-5.489999999990687,-6.162385941128995e-05,5.15618930670169
2025-12-06 00:24:00,89083.38,89110.62,89079.4,89110.62,2.11443,2025-12-06 00:24:59.999,1863,31.220000000001164,27.239999999990687,0.000305780943650664,14.765208590495389
2025-12-06 00:25:00,89110.62,89146.64,89110.61,89118.67,2.59597,2025-12-06 00:25:59.999,2667,36.029999999998836,8.05000000000291,9.033715622226521e-05,13.879205075558977
2025-12-06 00:26:00,89118.68,89137.05,89107.78,89107.78,10.70451,2025-12-06 00:26:59.999,1282,29.270000000004075,-10.89999999999418,-0.00012230881337104837,2.734361498097911
2025-12-06 00:27:00,89107.79,89134.16,89093.93,89134.16,10.3765,2025-12-06 00:27:59.999,1346,40.23000000001048,26.370000000009895,0.0002959337225175251,3.877029827013972
2025-12-06 00:28:00,89134.16,89148.0,89133.06,89148.0,4.21205,2025-12-06 00:28:59.999,1568,14.940000000002328,13.839999999996508,0.00015527155918669685,3.5469664415195283
2025-12-06 00:29:00,89148.0,89191.93,89147.99,89177.9,2.74402,2025-12-06 00:29:59.999,1343,43.939999999987776,29.89999999999418,0.00033539731682140014,16.013002820674696
2025-12-06 00:30:00,89177.9,89196.19,89162.29,89196.18,2.11073,2025-12-06 00:30:59.999,1335,33.90000000000873,18.279999999998836,0.00020498352170211272,16.060794132839693
2025-12-06 00:31:00,89196.19,89238.25,89196.19,89238.25,3.49204,2025-12-06 00:31:59.999,1304,42.05999999999767,42.05999999999767,0.0004715448047724647,12.044535572329547
2025-12-06 00:32:00,89238.25,89238.25,89202.86,89202.86,4.71104,2025-12-06 00:32:59.999,1606,35.38999999999942,-35.38999999999942,-0.0003965788213013973,7.512141692704673
2025-12-06 00:33:00,89202.85,89297.75,89202.85,89297.74,12.44308,2025-12-06 00:33:59.999,1571,94.89999999999418,94.88999999999942,0.0010637552499723878,7.626729073508663
2025-12-06 00:34:00,89297.74,89379.97,89297.74,89373.19,10.48079,2025-12-06 00:34:59.999,1396,82.22999999999593,75.44999999999709,0.000844926198580133,7.845782617531304
2025-12-06 00:35:00,89373.18,89373.19,89324.28,89324.29,3.9862,2025-12-06 00:35:59.999,1754,48.91000000000349,-48.88999999999942,-0.0005470321185841147,12.269830916663361
2025-12-06 00:36:00,89324.29,89357.95,89298.19,89356.8,5.59197,2025-12-06 00:36:59.999,1896,59.75999999999476,32.51000000000931,0.0003639547540765151,10.686752611332816
2025-12-06 00:37:00,89356.79,89379.4,89343.44,89379.4,2.07327,2025-12-06 00:37:59.999,1601,35.95999999999185,22.610000000000582,0.0002530305755164278,17.34458126534019
2025-12-06 00:38:00,89379.39,89396.7,89379.39,89396.7,4.35719,2025-12-06 00:38:59.999,627,17.30999999999767,17.30999999999767,0.00019366880888309565,3.9727439014588923
2025-12-06 00:39:00,89396.69,89466.34,89396.68,89436.64,14.68566,2025-12-06 00:39:59.999,2605,69.66000000000349,39.94999999999709,0.0004468845546741953,4.74340274798705
2025-12-06 00:40:00,89436.63,89436.63,89365.89,89365.9,5.87231,2025-12-06 00:40:59.999,3940,70.74000000000524,-70.73000000001048,-0.0007908392791634755,12.046366761973609
2025-12-06 00:41:00,89365.89,89376.54,89365.89,89376.54,1.88966,2025-12-06 00:41:59.999,431,10.64999999999418,10.64999999999418,0.00011917298647161886,5.635934506733582
2025-12-06 00:42:00,89376.54,89399.99,89366.34,89399.98,2.48049,2025-12-06 00:42:59.999,1436,33.65000000000873,23.44000000000233,0.00026226121530328124,13.565868034141936
2025-12-06 00:43:00,89399.98,89432.62,89399.98,89423.7,1.76244,2025-12-06 00:43:59.999,1089,32.63999999999942,23.720000000001164,0.000265324444144184,18.51977939674509
2025-12-06 00:44:00,89423.7,89431.72,89423.7,89431.71,2.62029,2025-12-06 00:44:59.999,406,8.020000000004075,8.010000000009313,8.957356942297527e-05,3.0607299192089714
2025-12-06 00:45:00,89431.72,89431.72,89386.15,89386.15,4.54968,2025-12-06 00:45:59.999,2208,45.570000000006985,-45.570000000006985,-0.0005095507500024263,10.01608904362658
2025-12-06 00:46:00,89386.15,89386.16,89366.13,89382.11,3.52678,2025-12-06 00:46:59.999,1703,20.029999999998836,-4.039999999993597,-4.519715862013967e-05,5.679401607131388
2025-12-06 00:47:00,89382.11,89415.18,89382.11,89412.02,1.31504,2025-12-06 00:47:59.999,1709,33.06999999999243,29.910000000003492,0.00033463072196442324,25.147524029681556
2025-12-06 00:48:00,89412.01,89419.02,89412.01,89419.02,0.93688,2025-12-06 00:48:59.999,391,7.010000000009313,7.010000000009313,7.840110070234763e-05,7.48228161558504
2025-12-06 00:49:00,89419.02,89419.02,89374.63,89376.82,3.67998,2025-12-06 00:49:59.999,2677,44.38999999999942,-42.19999999999709,-0.0004719353891375357,12.06256555742135
2025-12-06 00:50:00,89376.81,89376.82,89362.64,89363.62,2.52852,2025-12-06 00:50:59.999,4471,14.180000000007567,-13.190000000002328,-0.00014757743087946782,5.608023666021059
2025-12-06 00:51:00,89363.61,89401.34,89363.61,89370.34,6.11641,2025-12-06 00:51:59.999,2762,37.729999999995925,6.7299999999959255,7.531029688702063e-05,6.168651218606327
2025-12-06 00:52:00,89370.34,89373.6,89370.33,89373.6,0.64855,2025-12-06 00:52:59.999,557,3.2700000000040745,3.2600000000093132,3.6477426403539624e-05,5.042016806728972
2025-12-06 00:53:00,89373.6,89445.96,89373.59,89431.53,6.94301,2025-12-06 00:53:59.999,2594,72.3700000000099,57.929999999993015,0.0006481779854452882,10.423433064335194
2025-12-06 00:54:00,89431.54,89431.54,89404.0,89404.01,3.16155,2025-12-06 00:54:59.999,1491,27.539999999993597,-27.529999999998836,-0.0003078332319895066,8.710917113439166
2025-12-06 00:55:00,89404.0,89404.01,89400.0,89401.62,2.05607,2025-12-06 00:55:59.999,520,4.009999999994761,-2.3800000000046566,-2.6620732853168276e-05,1.9503227030182635
2025-12-06 00:56:00,89401.63,89430.49,89401.62,89430.49,1.41995,2025-12-06 00:56:59.999,936,28.870000000009895,28.860000000000582,0.000322812906207645,20.331701820493606
2025-12-06 00:57:00,89430.48,89430.49,89422.25,89422.25,2.3533,2025-12-06 00:57:59.999,993,8.240000000005239,-8.229999999995925,-9.20267899713378e-05,3.5014660264331954
2025-12-06 00:58:00,89422.25,89439.41,89422.25,89439.41,2.43145,2025-12-06 00:58:59.999,1142,17.160000000003492,17.160000000003492,0.00019189854873930698,7.0575171194157775
2025-12-06 00:59:00,89439.4,89439.41,89422.24,89422.25,6.89339,2025-12-06 00:59:59.999,1235,17.169999999998254,-17.14999999999418,-0.00019174994465519872,2.4907919035479282
2025-12-06 01:00:00,89422.25,89422.25,89404.0,89404.01,1.9101,2025-12-06 01:00:59.999,772,18.25,-18.24000000000524,-0.00020397607977886084,9.554473587770275
2025-12-06 01:01:00,89404.0,89404.01,89327.48,89327.48,5.25417,2025-12-06 01:01:59.999,2706,76.52999999999884,-76.52000000000407,-0.0008558901167733444,14.56557363008788
2025-12-06 01:02:00,89327.49,89359.79,89327.48,89359.79,2.89377,2025-12-06 01:02:59.999,1563,32.30999999999767,32.29999999998836,0.0003615908159961548,11.165365595744538
2025-12-06 01:03:00,89359.79,89398.98,89350.35,89367.42,3.47268,2025-12-06 01:03:59.999,2420,48.629999999990105,7.630000000004657,8.538516037251942e-05,14.003593766195015
2025-12-06 01:04:00,89367.41,89370.37,89349.42,89349.42,7.33242,2025-12-06 01:04:59.999,1614,20.94999999999709,-17.99000000000524,-0.00020130380862559672,2.857174029856049
2025-12-06 01:05:00,89349.42,89349.43,89302.0,89308.11,2.49982,2025-12-06 01:05:59.999,1533,47.429999999993015,-41.30999999999767,-0.00046234211705009024,18.973366082355135
2025-12-06 01:06:00,89308.11,89328.46,89308.11,89324.81,1.64051,2025-12-06 01:06:59.999,1736,20.35000000000582,16.69999999999709,0.0001869930961476745,12.404679032743367
2025-12-06 01:07:00,89324.81,89342.04,89302.5,89317.54,2.7696,2025-12-06 01:07:59.999,1947,39.5399999999936,-7.2700000000040745,-8.138836231506201e-05,14.27642980935644
2025-12-06 01:08:00,89317.54,89349.42,89317.53,89343.44,3.49784,2025-12-06 01:08:59.999,2099,31.889999999999418,25.90000000000873,0.0002899766384072908,9.117055096859609
2025-12-06 01:09:00,89343.43,89417.5,89343.43,89417.49,1.61285,2025-12-06 01:09:59.999,1860,74.07000000000698,74.06000000001222,0.0008289361624017819,45.924915522216565
2025-12-06 01:10:00,89417.49,89417.5,89405.87,89405.88,1.21964,2025-12-06 01:10:59.999,561,11.630000000004657,-11.610000000000582,-0.00012984037015577804,9.535600669053702
2025-12-06 01:11:00,89405.88,89412.18,89356.02,89360.11,5.79431,2025-12-06 01:11:59.999,2360,56.15999999998894,-45.770000000004075,-0.0005119350091963087,9.692267068898444
2025-12-06 01:12:00,89360.38,89396.32,89360.38,89396.32,0.96124,2025-12-06 01:12:59.999,1515,35.94000000000233,35.94000000000233,0.0004021916648071811,37.389205609423584
2025-12-06 01:13:00,89396.32,89396.32,89377.41,89377.42,1.62546,2025-12-06 01:13:59.999,810,18.910000000003492,-18.90000000000873,-0.00021141809864218942,11.63362986477889
2025-12-06 01:14:00,89377.42,89382.0,89359.75,89382.0,2.69453,2025-12-06 01:14:59.999,1404,22.25,4.580000000001746,5.1243367732048504e-05,8.257469762815779
2025-12-06 01:15:00,89382.0,89403.6,89381.99,89395.87,2.00195,2025-12-06 01:15:59.999,1409,21.610000000000582,13.869999999995343,0.00015517665749250793,10.794475386498455
2025-12-06 01:16:00,89395.86,89448.63,89395.86,89446.33,3.12718,2025-12-06 01:16:59.999,2922,52.770000000004075,50.470000000001164,0.0005645675314270836,16.874628259327597
2025-12-06 01:17:00,89446.33,89446.33,89428.13,89428.14,1.45074,2025-12-06 01:17:59.999,1202,18.19999999999709,-18.19000000000233,-0.0002033621726011825,12.545321697890104
2025-12-06 01:18:00,89428.13,89448.58,89428.13,89448.58,2.99108,2025-12-06 01:18:59.999,1018,20.44999999999709,20.44999999999709,0.00022867525017013202,6.83699533278852
2025-12-06 01:19:00,89448.57,89448.58,89417.88,89417.88,4.74309,2025-12-06 01:19:59.999,4160,30.69999999999709,-30.69000000000233,-0.00034310218710038995,6.472573786286386
2025-12-06 01:20:00,89417.87,89426.42,89409.12,89409.12,4.5527,2025-12-06 01:20:59.999,2079,17.30000000000291,-8.75,-9.785516027165488e-05,3.7999428910323347
2025-12-06 01:21:00,89409.13,89470.0,89406.07,89469.99,3.30331,2025-12-06 01:21:59.999,1786,63.929999999993015,60.86000000000058,0.000680691110628194,19.353315311004117
2025-12-06 01:22:00,89470.0,89492.14,89452.81,89492.14,13.48662,2025-12-06 01:22:59.999,2305,39.330000000001746,22.139999999999418,0.0002474572482396269,2.9162236349805766
